date,total load,irradiation
01/07 03:00:00,76.45615872348787,0.0
01/07 04:00:00,82.72417672698191,0.0
01/07 05:00:00,84.57844084337198,0.0
01/07 06:00:00,78.5762456742187,0.0
01/07 07:00:00,87.2004366300354,14.15
01/07 08:00:00,80.38154716645906,145.86
01/07 09:00:00,79.85518000385588,261.36
01/07 10:00:00,83.36909563531502,335.21
01/07 11:00:00,77.08007075295725,371.91
01/07 12:00:00,81.26686580604431,350.76
01/07 13:00:00,83.83033563079249,278.46
01/07 14:00:00,80.07672870611087,167.21
01/07 15:00:00,81.34396773662955,40.64
01/07 16:00:00,84.00940585839028,0.0
01/07 17:00:00,76.3550751697274,0.0
01/07 18:00:00,85.2447374659535,0.0
01/07 19:00:00,78.74557256680998,0.0
01/07 20:00:00,77.69248475885037,0.0
01/07 21:00:00,80.20368896801017,0.0
01/07 22:00:00,78.79630023172942,0.0
01/07 23:00:00,81.02942685543076,0.0
01/08 00:00:00,75.91630500975512,0.0
01/08 01:00:00,79.93549784622112,0.0
01/08 02:00:00,82.62841990376027,0.0
01/08 03:00:00,80.58228331336073,0.0
01/08 04:00:00,79.83193309134437,0.0
01/08 05:00:00,77.49185781195061,0.0
01/08 06:00:00,80.00494382632967,0.0
01/08 07:00:00,80.12717767037385,11.6
01/08 08:00:00,81.73609832092926,95.45
01/08 09:00:00,76.49284787182506,187.81
01/08 10:00:00,86.60614776813142,265.41
01/08 11:00:00,79.06930534996168,256.61
01/08 12:00:00,76.1718620627561,213.86
01/08 13:00:00,82.33216178125824,162.65
01/08 14:00:00,77.97267407681406,108.4
01/08 15:00:00,77.00621598539303,24.52
01/08 16:00:00,84.21646111406164,0.0
01/08 17:00:00,82.58909736810489,0.0
01/08 18:00:00,86.46240255328976,0.0
01/08 19:00:00,78.19678932436322,0.0
01/08 20:00:00,81.33856452580102,0.0
01/08 21:00:00,84.08759409279337,0.0
01/08 22:00:00,75.86969349633301,0.0
01/08 23:00:00,77.61084162536615,0.0
01/09 00:00:00,78.48618586642228,0.0
01/09 01:00:00,82.69055217524283,0.0
01/09 02:00:00,75.80643559603587,0.0
01/09 03:00:00,81.2268095715577,0.0
01/09 04:00:00,78.73922832820789,0.0
01/09 05:00:00,77.31877426416925,0.0
01/09 06:00:00,80.26914799065618,0.0
01/09 07:00:00,80.62489384989695,12.5
01/09 08:00:00,85.0760945110878,99.3
01/09 09:00:00,72.54636912701469,139.15
01/09 10:00:00,80.8490219774271,228.66
01/09 11:00:00,75.62623152804898,230.36
01/09 12:00:00,83.38046097537364,205.0
01/09 13:00:00,83.71379826994206,182.5
01/09 14:00:00,80.39010526447007,93.95
01/09 15:00:00,80.38792888070381,26.47
01/09 16:00:00,78.58864679592683,0.0
01/09 17:00:00,76.55497526903241,0.0
01/09 18:00:00,81.02665913674011,0.0
01/09 19:00:00,83.20340359761074,0.0
01/09 20:00:00,79.83010314812972,0.0
01/09 21:00:00,77.36508620944542,0.0
01/09 22:00:00,79.28567782777459,0.0
01/09 23:00:00,76.75594175407589,0.0
01/10 00:00:00,84.5483316596117,0.0
01/10 01:00:00,82.46879698681781,0.0
01/10 02:00:00,79.47326182348782,0.0
01/10 03:00:00,80.31017287894873,0.0
01/10 04:00:00,78.6764782257998,0.0
01/10 05:00:00,80.47461708085758,0.0
01/10 06:00:00,82.92779146612457,0.0
01/10 07:00:00,78.1639978159833,9.15
01/10 08:00:00,86.55472091530281,54.6
01/10 09:00:00,81.11845467121378,119.7
01/10 10:00:00,84.24786495381363,151.95
01/10 11:00:00,77.0837043258735,179.25
01/10 12:00:00,84.06616471519303,156.1
01/10 13:00:00,81.1154264023068,118.05
01/10 14:00:00,77.25415908028512,79.15
01/10 15:00:00,83.80400398310816,21.33
01/10 16:00:00,78.0848545358481,0.0
01/10 17:00:00,79.79333984835085,0.0
01/10 18:00:00,83.11737552785638,0.0
01/10 19:00:00,74.56177581767346,0.0
01/10 20:00:00,79.16600850622001,0.0
01/10 21:00:00,75.57631003728329,0.0
01/10 22:00:00,83.01114495918027,0.0
01/10 23:00:00,76.61354978333387,0.0
01/11 00:00:00,78.93286096928247,0.0
01/11 01:00:00,82.6916875870163,0.0
01/11 02:00:00,77.2217937517261,0.0
01/11 03:00:00,81.80628430602665,0.0
01/11 04:00:00,79.0868022211431,0.0
01/11 05:00:00,82.85824352711275,0.0
01/11 06:00:00,82.13958876723227,0.0
01/11 07:00:00,80.78283288863494,11.85
01/11 08:00:00,80.80557702998591,84.15
01/11 09:00:00,79.80646938068111,157.3
01/11 10:00:00,84.03455311907221,237.76
01/11 11:00:00,80.23103864148689,257.51
01/11 12:00:00,80.87347166288578,211.1
01/11 13:00:00,76.95550594734833,157.65
01/11 14:00:00,85.38863973372102,66.85
01/11 15:00:00,80.01402205563828,19.65
01/11 16:00:00,73.63032579282861,0.0
01/11 17:00:00,77.45801084796956,0.0
01/11 18:00:00,78.28940024703053,0.0
01/11 19:00:00,80.84086149106273,0.0
01/11 20:00:00,82.98856355468308,0.0
01/11 21:00:00,77.09905880033735,0.0
01/11 22:00:00,78.94595605684195,0.0
01/11 23:00:00,87.13328962041928,0.0
01/12 00:00:00,76.39067250893183,0.0
01/12 01:00:00,76.55336581848536,0.0
01/12 02:00:00,81.78274441693347,0.0
01/12 03:00:00,81.21256485200304,0.0
01/12 04:00:00,76.68037623504321,0.0
01/12 05:00:00,78.06594653313238,0.0
01/12 06:00:00,77.93356561080654,0.0
01/12 07:00:00,74.71891667771003,9.2
01/12 08:00:00,85.78172179029988,63.5
01/12 09:00:00,81.23435321203937,115.25
01/12 10:00:00,75.94110952048221,179.45
01/12 11:00:00,75.5563724416042,221.16
01/12 12:00:00,84.01998224881797,197.35
01/12 13:00:00,72.93394546194213,173.1
01/12 14:00:00,78.9010883119506,118.4
01/12 15:00:00,78.29363270337667,31.47
01/12 16:00:00,74.8455586190562,0.0
01/12 17:00:00,81.9272182115471,0.0
01/12 18:00:00,84.8386926730866,0.0
01/12 19:00:00,83.58139918872857,0.0
01/12 20:00:00,81.9719028580428,0.0
01/12 21:00:00,75.54303920432119,0.0
01/12 22:00:00,79.51955047247463,0.0
01/12 23:00:00,77.83462066649861,0.0
01/13 00:00:00,76.31181626815884,0.0
01/13 01:00:00,77.15640244778724,0.0
01/13 02:00:00,83.23393168922486,0.0
01/13 03:00:00,81.19771888449277,0.0
01/13 04:00:00,83.52825578682521,0.0
01/13 05:00:00,84.16520570552022,0.0
01/13 06:00:00,82.59171003446738,0.0
01/13 07:00:00,74.87615535750822,16.6
01/13 08:00:00,78.78909854014866,95.65
01/13 09:00:00,76.36722271004642,213.56
01/13 10:00:00,76.6523459214473,328.26
01/13 11:00:00,85.46476708954353,372.71
01/13 12:00:00,81.53698068446134,360.86
01/13 13:00:00,80.324932515369,301.26
01/13 14:00:00,81.43932063243946,187.11
01/13 15:00:00,79.7494260960258,53.59
01/13 16:00:00,78.37964788980184,0.0
01/13 17:00:00,76.99262216788236,0.0
01/13 18:00:00,74.6899340862517,0.0
01/13 19:00:00,73.93861556627314,0.0
01/13 20:00:00,77.05500515414303,0.0
01/13 21:00:00,76.07395395450695,0.0
01/13 22:00:00,82.05674807053597,0.0
01/13 23:00:00,80.89996902769315,0.0
01/14 00:00:00,79.18769764517918,0.0
01/14 01:00:00,78.68729543232541,0.0
01/14 02:00:00,80.64432902337222,0.0
01/14 03:00:00,77.43622187286331,0.0
01/14 04:00:00,77.45637153148495,0.0
01/14 05:00:00,81.01432930797998,0.0
01/14 06:00:00,78.33644059351609,0.0
01/14 07:00:00,84.89437164049741,15.65
01/14 08:00:00,72.45621354659903,144.16
01/14 09:00:00,84.08476994109309,264.46
01/14 10:00:00,78.98772002235474,347.26
01/14 11:00:00,80.03151866420293,382.16
01/14 12:00:00,81.20161211169882,361.21
01/14 13:00:00,78.19315775631864,302.06
01/14 14:00:00,81.19966468998406,193.01
01/14 15:00:00,79.3378080151796,55.71
01/14 16:00:00,80.1440159929319,0.0
01/14 17:00:00,83.26596220917241,0.0
01/14 18:00:00,82.26207914150015,0.0
01/14 19:00:00,79.67278936440657,0.0
01/14 20:00:00,78.03097531600275,0.0
01/14 21:00:00,79.20796203010008,0.0
01/14 22:00:00,80.56001334272494,0.0
01/14 23:00:00,74.16670878532726,0.0
01/15 00:00:00,74.9088580981338,0.0
01/15 01:00:00,77.64626027330394,0.0
01/15 02:00:00,79.61730994154145,0.0
01/15 03:00:00,83.93221865775658,0.0
01/15 04:00:00,77.60500955312659,0.0
01/15 05:00:00,80.34647433287391,0.0
01/15 06:00:00,77.07466717783751,0.0
01/15 07:00:00,82.28433631565875,16.65
01/15 08:00:00,77.74702209499162,139.61
01/15 09:00:00,84.14627125711742,233.11
01/15 10:00:00,79.7106511926751,317.16
01/15 11:00:00,82.01972745027001,360.56
01/15 12:00:00,83.00445056769772,349.71
01/15 13:00:00,81.34301857268778,280.36
01/15 14:00:00,83.01073317636428,169.56
01/15 15:00:00,81.77218067892358,52.28
01/15 16:00:00,82.54821794474535,0.0
01/15 17:00:00,78.42223245071219,0.0
01/15 18:00:00,77.46923000397423,0.0
01/15 19:00:00,82.22857758820851,0.0
01/15 20:00:00,72.32650022745685,0.0
01/15 21:00:00,76.64021703437783,0.0
01/15 22:00:00,83.788156603051,0.0
01/15 23:00:00,80.63217467813762,0.0
01/16 00:00:00,74.2568017184091,0.0
01/16 01:00:00,78.58936631461103,0.0
01/16 02:00:00,88.55927996022015,0.0
01/16 03:00:00,76.84414018295797,0.0
01/16 04:00:00,83.2928113092836,0.0
01/16 05:00:00,77.1602209742023,0.0
01/16 06:00:00,78.1848011227786,0.0
01/16 07:00:00,78.33707807900544,16.3
01/16 08:00:00,84.00442288775253,125.16
01/16 09:00:00,79.44668131039398,225.91
01/16 10:00:00,82.64218888461376,329.96
01/16 11:00:00,81.19275297801241,359.46
01/16 12:00:00,80.39775161782907,329.51
01/16 13:00:00,83.27343016648175,247.36
01/16 14:00:00,83.67107790117527,158.71
01/16 15:00:00,78.75755399244618,47.79
01/16 16:00:00,78.29969089909486,0.0
01/16 17:00:00,76.67587656592083,0.0
01/16 18:00:00,78.42572982423619,0.0
01/16 19:00:00,85.69466145348846,0.0
01/16 20:00:00,77.29545444280157,0.0
01/16 21:00:00,80.25451572038972,0.0
01/16 22:00:00,83.40755502795214,0.0
01/16 23:00:00,81.6539707084577,0.0
01/17 00:00:00,75.725923141247,0.0
01/17 01:00:00,75.0587236019277,0.0
01/17 02:00:00,80.17526728204734,0.0
01/17 03:00:00,77.83749444633193,0.0
01/17 04:00:00,76.62608757758802,0.0
01/17 05:00:00,82.40983898758051,0.0
01/17 06:00:00,84.12721363963308,0.0
01/17 07:00:00,83.3454298638956,17.0
01/17 08:00:00,77.47056671402119,131.41
01/17 09:00:00,81.31972271859375,222.46
01/17 10:00:00,80.7880913774499,310.51
01/17 11:00:00,78.90302478287259,376.66
01/17 12:00:00,77.30758763785721,361.96
01/17 13:00:00,83.64498298111525,301.16
01/17 14:00:00,81.3703476604329,193.01
01/17 15:00:00,80.57779768638015,70.36
01/17 16:00:00,77.42111781475946,0.0
01/17 17:00:00,80.88611423422098,0.0
01/17 18:00:00,82.72763842661182,0.0
01/17 19:00:00,81.11395787909818,0.0
01/17 20:00:00,78.67426902044315,0.0
01/17 21:00:00,74.69888534496002,0.0
01/17 22:00:00,72.76317232476535,0.0
01/17 23:00:00,76.07690314558023,0.0
01/18 00:00:00,78.42847003912897,0.0
01/18 01:00:00,85.65438273585119,0.0
01/18 02:00:00,82.62477127514573,0.0
01/18 03:00:00,74.92686531801996,0.0
01/18 04:00:00,79.19186701027147,0.0
01/18 05:00:00,73.06733640285698,0.0
01/18 06:00:00,77.56041566444836,0.0
01/18 07:00:00,81.49793237398502,20.3
01/18 08:00:00,80.11334234938123,96.85
01/18 09:00:00,75.2619248709774,164.35
01/18 10:00:00,78.17558249205749,254.56
01/18 11:00:00,76.27947787787528,193.15
01/18 12:00:00,85.65233136677422,162.4
01/18 13:00:00,85.90084563821895,149.45
01/18 14:00:00,85.2798053889882,103.6
01/18 15:00:00,82.5593417884462,52.5
01/18 16:00:00,81.75677154590107,0.0
01/18 17:00:00,74.93906021618723,0.0
01/18 18:00:00,81.00870549333425,0.0
01/18 19:00:00,80.01279844190091,0.0
01/18 20:00:00,82.9088880710585,0.0
01/18 21:00:00,76.58490039428969,0.0
01/18 22:00:00,81.1742867619746,0.0
01/18 23:00:00,82.09039866971216,0.0
01/19 00:00:00,82.4978537517878,0.0
01/19 01:00:00,81.97059224287275,0.0
01/19 02:00:00,75.62020812576966,0.0
01/19 03:00:00,84.165252910567,0.0
01/19 04:00:00,84.57402562275908,0.0
01/19 05:00:00,74.77072257079496,0.0
01/19 06:00:00,79.61349707723414,0.0
01/19 07:00:00,78.20337077720457,19.1
01/19 08:00:00,79.4201283482504,174.41
01/19 09:00:00,78.48756059331711,303.06
01/19 10:00:00,79.7475971357868,394.61
01/19 11:00:00,78.60241970765836,423.97
01/19 12:00:00,75.89253113028136,406.16
01/19 13:00:00,86.7942493812941,347.16
01/19 14:00:00,83.09457139727458,222.36
01/19 15:00:00,84.01161391144544,81.51
01/19 16:00:00,78.88775286356608,0.0
01/19 17:00:00,82.82104123294266,0.0
01/19 18:00:00,77.19114551974084,0.0
01/19 19:00:00,85.171336924677,0.0
01/19 20:00:00,84.1306918656601,0.0
01/19 21:00:00,80.58220527809868,0.0
01/19 22:00:00,79.228181107215,0.0
01/19 23:00:00,83.3995618302386,0.0
01/20 00:00:00,79.55081117761293,0.0
01/20 01:00:00,80.10955869287152,0.0
01/20 02:00:00,81.22656703902462,0.0
01/20 03:00:00,80.21524974568945,0.0
01/20 04:00:00,86.3979915927514,0.0
01/20 05:00:00,83.42694896137054,0.0
01/20 06:00:00,82.22860037974584,0.0
01/20 07:00:00,75.47969205421899,20.05
01/20 08:00:00,81.79481802484067,169.71
01/20 09:00:00,79.38460909785687,292.91
01/20 10:00:00,83.5739030442507,379.96
01/20 11:00:00,83.75574024947048,416.36
01/20 12:00:00,80.31637140583186,398.31
01/20 13:00:00,83.3899972029468,326.81
01/20 14:00:00,82.96743447572516,202.66
01/20 15:00:00,81.41255968482872,77.26
01/20 16:00:00,76.41976809611185,0.0
01/20 17:00:00,77.7578993510241,0.0
01/20 18:00:00,87.3287270551214,0.0
01/20 19:00:00,81.23046174362754,0.0
01/20 20:00:00,76.04968245516667,0.0
01/20 21:00:00,78.58275424262564,0.0
01/20 22:00:00,78.60468568019334,0.0
01/20 23:00:00,76.08332818405421,0.0
01/21 00:00:00,81.69377276714332,0.0
01/21 01:00:00,81.40539801898711,0.0
01/21 02:00:00,79.82398354911993,0.0
01/21 03:00:00,78.79560853144297,0.0
01/21 04:00:00,75.04131153409111,0.0
01/21 05:00:00,78.88460870621152,0.0
01/21 06:00:00,79.3980755770802,0.0
01/21 07:00:00,78.48083510189508,19.8
01/21 08:00:00,76.32841002069136,136.4
01/21 09:00:00,79.380780779211,257.71
01/21 10:00:00,82.10528227941676,341.81
01/21 11:00:00,81.8565436221946,363.01
01/21 12:00:00,79.44482145856188,372.46
01/21 13:00:00,81.66313834926106,324.06
01/21 14:00:00,81.77786715036062,203.81
01/21 15:00:00,78.87835606477479,80.05
01/21 16:00:00,80.02410131215692,0.0
01/21 17:00:00,81.55290387036425,0.0
01/21 18:00:00,76.4396346661787,0.0
01/21 19:00:00,79.41221084357704,0.0
01/21 20:00:00,77.6188806261737,0.0
01/21 21:00:00,79.78288643292238,0.0
01/21 22:00:00,84.16069098394775,0.0
01/21 23:00:00,87.80950366166546,0.0
01/22 00:00:00,78.50386313366283,0.0
01/22 01:00:00,77.55939919479844,0.0
01/22 02:00:00,79.25621514069337,0.0
01/22 03:00:00,84.12406407255895,0.0
01/22 04:00:00,73.06606997032117,0.0
01/22 05:00:00,79.66219156674474,0.0
01/22 06:00:00,83.1019105959445,0.0
01/22 07:00:00,77.85574243254254,22.15
01/22 08:00:00,76.41249214927987,139.6
01/22 09:00:00,83.41918978743809,221.66
01/22 10:00:00,77.26990693059713,317.06
01/22 11:00:00,83.33811176120372,326.06
01/22 12:00:00,80.48114558855691,349.26
01/22 13:00:00,76.44074187175512,272.81
01/22 14:00:00,82.49531807138646,167.56
01/22 15:00:00,86.95436981342208,72.4
01/22 16:00:00,80.11537618771641,0.0
01/22 17:00:00,81.65602755959819,0.0
01/22 18:00:00,78.99574069843712,0.0
01/22 19:00:00,80.45671121074842,0.0
01/22 20:00:00,81.25947521173208,0.0
01/22 21:00:00,85.24310953808849,0.0
01/22 22:00:00,78.40628164597031,0.0
01/22 23:00:00,80.86510904641975,0.0
01/23 00:00:00,81.3206932271501,0.0
01/23 01:00:00,81.78015014736096,0.0
01/23 02:00:00,76.33807512717269,0.0
01/23 03:00:00,79.41749607640499,0.0
01/23 04:00:00,77.0309886786515,0.0
01/23 05:00:00,79.41673385094789,0.0
01/23 06:00:00,84.62398896691974,0.0
01/23 07:00:00,82.39718124365842,14.25
01/23 08:00:00,74.87349626645545,34.15
01/23 09:00:00,82.5634531826015,62.5
01/23 10:00:00,80.2557285425164,101.8
01/23 11:00:00,75.22423250514552,142.2
01/23 12:00:00,76.38175836589434,190.5
01/23 13:00:00,83.15977985970082,134.95
01/23 14:00:00,80.03749519353525,68.95
01/23 15:00:00,81.63141348514617,22.4
01/23 16:00:00,83.18360253708276,0.0
01/23 17:00:00,80.65923136286557,0.0
01/23 18:00:00,83.787215526563,0.0
01/23 19:00:00,81.53361985268126,0.0
01/23 20:00:00,79.02501749050799,0.0
01/23 21:00:00,81.46419864088546,0.0
01/23 22:00:00,85.67003765870301,0.0
01/23 23:00:00,77.10290884429287,0.0
01/24 00:00:00,79.5232929988021,0.0
01/24 01:00:00,78.72250963859307,0.0
01/24 02:00:00,74.23525632742816,0.0
01/24 03:00:00,77.21560606518965,0.0
01/24 04:00:00,81.42502190105337,0.0
01/24 05:00:00,74.62112888455086,0.0
01/24 06:00:00,82.21913070839645,0.0
01/24 07:00:00,83.5835640296564,19.95
01/24 08:00:00,85.15251677885863,157.31
01/24 09:00:00,86.06370470095374,269.96
01/24 10:00:00,75.31723797526728,385.46
01/24 11:00:00,80.57837027232002,403.46
01/24 12:00:00,78.86259845059246,357.31
01/24 13:00:00,76.79570854772456,253.61
01/24 14:00:00,80.42225822306628,157.75
01/24 15:00:00,79.62686395207231,56.95
01/24 16:00:00,84.1630650307257,0.0
01/24 17:00:00,81.01149941239291,0.0
01/24 18:00:00,77.85092795321995,0.0
01/24 19:00:00,79.5365094025793,0.0
01/24 20:00:00,83.33360242979768,0.0
01/24 21:00:00,82.32082254267583,0.0
01/24 22:00:00,81.45786036766417,0.0
01/24 23:00:00,83.17324761866412,0.0
01/25 00:00:00,77.16805995933606,0.0
01/25 01:00:00,83.10971638957601,0.0
01/25 02:00:00,82.94947785277375,0.0
01/25 03:00:00,80.17895874489436,0.0
01/25 04:00:00,83.5876064857755,0.0
01/25 05:00:00,82.56491682751344,0.0
01/25 06:00:00,79.78286395533226,0.0
01/25 07:00:00,76.98423288822528,46.01
01/25 08:00:00,77.35629398418956,194.71
01/25 09:00:00,86.30337907051145,328.91
01/25 10:00:00,79.70064476847077,420.46
01/25 11:00:00,82.00714033095385,459.92
01/25 12:00:00,77.81722237752192,429.06
01/25 13:00:00,78.5190145117936,334.36
01/25 14:00:00,82.4249065835603,211.36
01/25 15:00:00,80.60866789340736,92.15
01/25 16:00:00,78.48585699860513,0.0
01/25 17:00:00,81.0753665850531,0.0
01/25 18:00:00,83.69510217744421,0.0
01/25 19:00:00,74.16592669516328,0.0
01/25 20:00:00,82.32514462110586,0.0
01/25 21:00:00,86.5739338286036,0.0
01/25 22:00:00,82.36599736858636,0.0
01/25 23:00:00,87.62681326614128,0.0
01/26 00:00:00,76.93661888776973,0.0
01/26 01:00:00,82.44563909269829,0.0
01/26 02:00:00,81.42089093658171,0.0
01/26 03:00:00,79.84310397823907,0.0
01/26 04:00:00,77.60650293215501,0.0
01/26 05:00:00,77.88090198739098,0.0
01/26 06:00:00,77.53050861308625,0.0
01/26 07:00:00,72.53250320675805,41.41
01/26 08:00:00,78.46821482611287,138.55
01/26 09:00:00,85.03551287569671,218.4
01/26 10:00:00,79.29614344872985,280.8
01/26 11:00:00,81.66302544462366,257.45
01/26 12:00:00,81.23854497845059,268.95
01/26 13:00:00,76.96615161931659,208.25
01/26 14:00:00,80.84654379960338,118.6
01/26 15:00:00,78.323420272916,71.2
01/26 16:00:00,79.46042343769554,0.0
01/26 17:00:00,80.96033079723746,0.0
01/26 18:00:00,76.81907015123,0.0
01/26 19:00:00,81.29761972353657,0.0
01/26 20:00:00,76.33408326212779,0.0
01/26 21:00:00,79.99828553243714,0.0
01/26 22:00:00,75.05201379320167,0.0
01/26 23:00:00,80.8249308433438,0.0
01/27 00:00:00,81.17052980275017,0.0
01/27 01:00:00,77.98877873041413,0.0
01/27 02:00:00,77.66941270910645,0.0
01/27 03:00:00,82.61703985550365,0.0
01/27 04:00:00,81.39973719458669,0.0
01/27 05:00:00,77.30378579447668,0.0
01/27 06:00:00,83.5915117182872,0.0
01/27 07:00:00,79.79675172387157,49.19
01/27 08:00:00,77.66588718838865,193.91
01/27 09:00:00,80.47323915074693,323.71
01/27 10:00:00,75.30225516814664,416.06
